u	v	w
5258	6404	7	
7677	6405	10	
5946	6406	33	
3043	6407	11	
3053	6408	10	
2551	6409	3	
8676	6410	7	
8733	6411	2	
4279	6412	33	
8813	6413	12	
1910	6414	13	
6503	6415	26	
492	6416	11	
3502	6417	19	
3362	6418	3	
6511	6419	18	
8449	6420	3	
3737	6421	17	
3953	6422	14	
6335	6423	12	
6487	6424	17	
2155	6425	8	
2971	6426	4	
2355	6427	17	
8175	6428	6	
1576	6429	24	
8749	6430	39	
475	6431	16	
9904	6432	15	
4223	6433	14	
7834	6434	2	
9661	6435	10	
7943	6436	11	
5501	6437	12	
9023	6438	14	
234	6439	26	
3333	6440	1	
1918	6441	5	
7669	6442	11	
1363	6443	8	
4235	6444	32	
4090	6445	24	
7061	6446	8	
4517	6447	9	
4561	6448	21	
1285	6449	15	
9960	6450	36	
6387	6451	22	
1620	6452	18	
5877	6453	6	
6098	6454	13	
3235	6455	9	
5988	6456	9	
2759	6457	69	
669	6458	16	
4857	6459	9	
855	6460	14	
3171	6461	7	
7022	6462	8	
7191	6463	19	
4814	6464	13	
1906	6465	12	
4037	6466	5	
8157	6467	5	
5500	6468	15	
2927	6469	20	
4277	6470	4	
743	6471	11	
1157	6472	2	
5477	6473	16	
9865	6474	4	
2530	6475	6	
802	6476	6	
4725	6477	9	
7152	6478	20	
9822	6479	6	
9872	6480	2	
3647	6481	12	
7581	6482	9	
3375	6483	11	
1514	6484	6	
1514	6485	4	
2411	6486	25	
661	6487	8	
2376	6488	4	
2456	6489	17	
159	6490	17	
1130	6491	5	
8815	6492	19	
7416	6493	5	
7249	6494	6	
9614	6495	17	
8245	6496	7	
2279	6497	6	
4346	6498	3	
1936	6499	19	
3251	6500	15	
5231	6501	15	
7783	6502	18	
883	6503	20	
3920	6504	16	
415	6505	18	
9880	6506	1	
5784	6507	1	
5908	6508	4	
5075	6509	2	
8161	6510	2	
4317	6511	2	
2354	6512	5	
3197	6513	19	
6900	6514	17	
6014	6515	12	
1148	6516	2	
3295	6517	16	
3814	6518	7	
8566	6519	4	
9749	6520	2	
4581	6521	35	
295	6522	2	
4986	6523	10	
6560	6524	16	
1416	6525	17	
8750	6526	12	
314	6527	4	
862	6528	4	
6800	6529	10	
9659	6530	14	
1190	6531	8	
5023	6532	13	
2152	6533	11	
8379	6534	1	
3970	6535	17	
825	6536	11	
3282	6537	11	
8331	6538	2	
9422	6539	10	
1347	6540	13	
6215	6541	3	
2852	6542	16	
1970	6543	2	
4170	6544	1	
8427	6545	28	
4614	6546	1	
6210	6547	12	
9080	6548	20	
6104	6549	18	
5160	6550	23	
8338	6551	17	
4867	6552	5	
4713	6553	4	
689	6554	7	
5425	6555	16	
4515	6556	22	
884	6557	1	
9784	6558	18	
9799	6559	51	
6587	6560	11	
4870	6561	26	
2344	6562	11	
7764	6563	23	
9366	6564	11	
4356	6565	9	
9197	6566	14	
5637	6567	28	
327	6568	1	
736	6569	26	
5535	6570	39	
4222	6571	5	
8128	6572	20	
8649	6573	3	
281	6574	22	
3602	6575	8	
9727	6576	18	
4372	6577	1	
6460	6578	46	
748	6579	13	
256	6580	12	
934	6581	16	
1620	6582	11	
9842	6583	3	
6962	6584	15	
5294	6585	1	
1870	6586	8	
8396	6587	13	
6208	6588	14	
4618	6589	10	
6344	6590	7	
2344	6591	9	
6273	6592	13	
4032	6593	9	
4479	6594	14	
4924	6595	4	
5903	6596	8	
9832	6597	5	
8104	6598	16	
5168	6599	2	
8601	6600	12	
885	6601	19	
6193	6602	1	
7358	6603	12	
434	6604	15	
3540	6605	12	
9290	6606	3	
97	6607	4	
3308	6608	21	
9577	6609	47	
3276	6610	2	
9717	6611	3	
9319	6612	9	
2025	6613	36	
9566	6614	6	
9651	6615	8	
7016	6616	8	
5881	6617	17	
4984	6618	2	
6278	6619	11	
3773	6620	1	
5838	6621	12	
256	6622	14	
5102	6623	10	
1512	6624	16	
7997	6625	20	
7015	6626	17	
7844	6627	22	
8627	6628	13	
3996	6629	24	
1877	6630	22	
414	6631	11	
9726	6632	3	
7907	6633	1	
5846	6634	28	
1665	6635	11	
3311	6636	11	
2099	6637	3	
148	6638	7	
6826	6639	7	
5824	6640	10	
9350	6641	31	
7203	6642	3	
9281	6643	1	
1314	6644	18	
8072	6645	7	
7073	6646	32	
9522	6647	2	
5831	6648	26	
9990	6649	24	
7187	6650	12	
6400	6651	6	
4863	6652	9	
3098	6653	18	
5519	6654	4	
2597	6655	18	
8783	6656	4	
6229	6657	31	
9285	6658	8	
6571	6659	11	
1680	6660	2	
6972	6661	6	
7809	6662	7	
123	6663	1	
7549	6664	7	
9095	6665	9	
5527	6666	11	
7832	6667	29	
1200	6668	1	
8905	6669	14	
7225	6670	2	
8277	6671	3	
1219	6672	11	
3785	6673	21	
4361	6674	24	
1768	6675	14	
5722	6676	14	
4038	6677	13	
9935	6678	8	
5136	6679	6	
9456	6680	19	
6178	6681	13	
3873	6682	4	
5558	6683	18	
7650	6684	4	
4601	6685	19	
4746	6686	34	
6736	6687	6	
553	6688	12	
4933	6689	29	
3862	6690	30	
5059	6691	29	
9354	6692	14	
6262	6693	4	
7080	6694	8	
4261	6695	9	
2794	6696	17	
5353	6697	13	
4774	6698	5	
9071	6699	6	
5277	6700	6	
6020	6701	1	
2682	6702	11	
2039	6703	23	
4930	6704	17	
6336	6705	2	
2354	6706	8	
9308	6707	14	
1829	6708	6	
1618	6709	3	
4131	6710	9	
3451	6711	9	
6902	6712	13	
8293	6713	4	
9126	6714	5	
1286	6715	5	
5769	6716	9	
2346	6717	12	
9102	6718	1	
9965	6719	25	
4877	6720	17	
7297	6721	1	
4326	6722	3	
228	6723	1	
5394	6724	1	
3081	6725	12	
8564	6726	7	
7237	6727	15	
8387	6728	9	
7317	6729	9	
671	6730	12	
2473	6731	5	
7492	6732	11	
7910	6733	16	
8256	6734	6	
445	6735	1	
7544	6736	3	
2021	6737	3	
3692	6738	21	
3910	6739	11	
6780	6740	9	
6089	6741	1	
8538	6742	6	
3626	6743	7	
4868	6744	1	
3714	6745	27	
6607	6746	16	
3927	6747	7	
6092	6748	1	
2648	6749	1	
6330	6750	20	
7943	6751	3	
1936	6752	10	
5935	6753	5	
8649	6754	8	
3161	6755	12	
5448	6756	16	
444	6757	21	
716	6758	7	
6225	6759	40	
3449	6760	4	
7337	6761	18	
9080	6762	5	
8001	6763	11	
6688	6764	10	
9237	6765	21	
4379	6766	9	
5843	6767	13	
7180	6768	20	
9752	6769	16	
8265	6770	12	
906	6771	14	
606	6772	11	
9288	6773	11	
3908	6774	25	
5207	6775	5	
7144	6776	1	
3077	6777	9	
2259	6778	5	
3019	6779	9	
617	6780	6	
4562	6781	9	
1104	6782	1	
5738	6783	11	
6821	6784	4	
9030	6785	15	
8589	6786	23	
7782	6787	10	
5366	6788	7	
2348	6789	12	
9136	6790	7	
7739	6791	10	
1721	6792	9	
3752	6793	1	
911	6794	5	
32	6795	3	
6310	6796	9	
4623	6797	7	
2640	6798	11	
1097	6799	10	
6723	6800	15	
5752	6801	7	
2462	6802	9	
8542	6803	5	
450	6804	3	
3523	6805	13	
196	6806	5	
4618	6807	2	
4798	6808	7	
6533	6809	6	
6017	6810	2	
634	6811	12	
5127	6812	30	
8475	6813	13	
3541	6814	5	
2999	6815	16	
4384	6816	9	
7668	6817	9	
7691	6818	20	
9074	6819	17	
2173	6820	13	
1057	6821	1	
4775	6822	15	
3820	6823	12	
6234	6824	2	
6473	6825	3	
3121	6826	9	
3233	6827	7	
130	6828	9	
3971	6829	25	
1813	6830	17	
1280	6831	10	
9307	6832	4	
8738	6833	15	
8974	6834	6	
2256	6835	3	
9104	6836	5	
2123	6837	8	
6276	6838	15	
3569	6839	13	
750	6840	3	
8185	6841	14	
5063	6842	14	
4581	6843	11	
461	6844	6	
9359	6845	6	
9085	6846	23	
5220	6847	8	
7675	6848	5	
3558	6849	8	
3448	6850	6	
899	6851	40	
9487	6852	8	
45	6853	21	
148	6854	5	
3047	6855	10	
705	6856	15	
5307	6857	7	
3044	6858	14	
8955	6859	24	
1820	6860	19	
1702	6861	11	
3573	6862	2	
8048	6863	9	
8695	6864	18	
6445	6865	17	
8533	6866	5	
7024	6867	20	
1785	6868	24	
9608	6869	4	
3506	6870	5	
2575	6871	7	
8734	6872	10	
6338	6873	12	
9732	6874	9	
9288	6875	6	
5975	6876	13	
2423	6877	34	
4023	6878	7	
9663	6879	2	
5777	6880	13	
683	6881	11	
4890	6882	1	
1813	6883	19	
6909	6884	23	
1721	6885	7	
5327	6886	9	
3074	6887	46	
6022	6888	5	
5247	6889	30	
821	6890	11	
5148	6891	5	
7098	6892	12	
9309	6893	3	
3390	6894	5	
1953	6895	25	
278	6896	17	
9559	6897	15	
3502	6898	3	
9171	6899	11	
9708	6900	4	
9233	6901	13	
185	6902	4	
6454	6903	7	
9972	6904	21	
691	6905	10	
7792	6906	10	
342	6907	30	
5485	6908	1	
274	6909	7	
8903	6910	13	
2833	6911	51	
6371	6912	30	
7847	6913	6	
5490	6914	3	
998	6915	13	
929	6916	6	
4280	6917	15	
6013	6918	6	
8034	6919	15	
9300	6920	44	
6248	6921	17	
6826	6922	4	
9932	6923	18	
6660	6924	14	
4510	6925	10	
4280	6926	17	
1997	6927	28	
5742	6928	17	
2855	6929	4	
2806	6930	10	
7874	6931	24	
5889	6932	23	
9379	6933	11	
4403	6934	21	
6225	6935	9	
6717	6936	17	
5802	6937	21	
1414	6938	10	
9945	6939	8	
2351	6940	6	
7898	6941	39	
9411	6942	9	
4030	6943	17	
1881	6944	3	
6833	6945	12	
6399	6946	7	
5521	6947	33	
8974	6948	9	
6242	6949	23	
2340	6950	7	
7142	6951	41	
9512	6952	9	
9477	6953	1	
5043	6954	16	
6265	6955	1	
6854	6956	4	
9512	6957	20	
492	6958	22	
4284	6959	15	
8039	6960	6	
8064	6961	37	
5516	6962	14	
5313	6963	4	
4452	6964	7	
4125	6965	1	
2770	6966	1	
1603	6967	11	
8649	6968	16	
8939	6969	9	
8180	6970	8	
7500	6971	27	
5987	6972	9	
1927	6973	5	
8927	6974	13	
9512	6975	21	
7403	6976	4	
3265	6977	2	
2572	6978	14	
5304	6979	26	
4973	6980	3	
4009	6981	8	
2277	6982	11	
5495	6983	45	
4461	6984	15	
3498	6985	23	
8009	6986	6	
7563	6987	8	
4015	6988	15	
5090	6989	29	
5724	6990	18	
3425	6991	7	
2036	6992	1	
7249	6993	36	
3669	6994	13	
4538	6995	23	
9292	6996	24	
6663	6997	3	
1297	6998	11	
4767	6999	14	
1800	7000	2	
9483	7001	18	
7925	7002	14	
2616	7003	4	
1660	7004	26	
4895	7005	2	
8140	7006	4	
4060	7007	1	
128	7008	5	
5341	7009	39	
8272	7010	16	
6844	7011	37	
1774	7012	9	
4409	7013	9	
7992	7014	13	
8006	7015	8	
1581	7016	22	
7043	7017	14	
4595	7018	20	
2201	7019	15	
761	7020	1	
2057	7021	27	
3908	7022	1	
2024	7023	10	
7697	7024	7	
6955	7025	9	
1234	7026	8	
7763	7027	7	
2552	7028	5	
8135	7029	15	
5466	7030	2	
8044	7031	32	
2595	7032	7	
9977	7033	21	
2335	7034	7	
9118	7035	14	
7959	7036	24	
7110	7037	7	
2953	7038	19	
7424	7039	6	
3045	7040	19	
5630	7041	6	
8566	7042	30	
4816	7043	1	
5016	7044	27	
9129	7045	17	
5685	7046	12	
985	7047	26	
2465	7048	9	
5899	7049	11	
6237	7050	18	
4528	7051	16	
1220	7052	9	
6235	7053	23	
5827	7054	12	
1972	7055	8	
2822	7056	11	
4649	7057	3	
5117	7058	9	
1318	7059	7	
7020	7060	12	
3163	7061	1	
2122	7062	14	
2584	7063	2	
8196	7064	3	
9897	7065	4	
5116	7066	15	
4169	7067	3	
3734	7068	6	
2511	7069	8	
9400	7070	19	
1839	7071	6	
2960	7072	14	
2151	7073	2	
6497	7074	12	
8116	7075	4	
6510	7076	23	
5924	7077	7	
4618	7078	8	
6878	7079	7	
8891	7080	14	
573	7081	40	
336	7082	18	
5832	7083	1	
9251	7084	4	
3315	7085	8	
2875	7086	10	
3537	7087	7	
1602	7088	7	
1043	7089	21	
3148	7090	4	
7979	7091	12	
9126	7092	5	
8080	7093	16	
2238	7094	25	
3387	7095	6	
4592	7096	9	
747	7097	1	
9726	7098	17	
9203	7099	12	
1815	7100	1	
1249	7101	2	
6213	7102	6	
3306	7103	23	
2844	7104	21	
8093	7105	4	
6467	7106	5	
9290	7107	13	
1781	7108	26	
7898	7109	12	
115	7110	11	
3254	7111	16	
15	7112	8	
3073	7113	6	
1345	7114	17	
6041	7115	25	
4280	7116	21	
7424	7117	23	
8237	7118	27	
6879	7119	15	
8222	7120	9	
2986	7121	19	
1088	7122	6	
6024	7123	3	
9501	7124	8	
985	7125	7	
167	7126	21	
8198	7127	7	
9475	7128	2	
1544	7129	49	
9557	7130	25	
7377	7131	7	
455	7132	1	
5391	7133	3	
7164	7134	11	
6818	7135	9	
873	7136	13	
2957	7137	4	
1681	7138	2	
4887	7139	8	
2221	7140	9	
9185	7141	9	
2681	7142	1	
9090	7143	1	
443	7144	15	
2062	7145	14	
305	7146	15	
4119	7147	10	
7585	7148	2	
7025	7149	6	
6349	7150	18	
4382	7151	18	
3677	7152	10	
2120	7153	35	
177	7154	1	
5353	7155	35	
2509	7156	11	
9150	7157	7	
5115	7158	7	
5092	7159	13	
3859	7160	12	
5453	7161	3	
703	7162	15	
5102	7163	27	
7474	7164	14	
4066	7165	3	
9800	7166	11	
4541	7167	4	
8590	7168	19	
4328	7169	5	
5239	7170	7	
4445	7171	25	
1885	7172	19	
4701	7173	7	
692	7174	11	
9019	7175	5	
3965	7176	3	
9573	7177	11	
177	7178	16	
700	7179	4	
3649	7180	6	
8573	7181	1	
9125	7182	26	
706	7183	10	
795	7184	13	
8502	7185	1	
4302	7186	50	
6035	7187	16	
8937	7188	13	
3926	7189	47	
2598	7190	18	
3662	7191	4	
1544	7192	7	
519	7193	4	
6096	7194	9	
2891	7195	2	
2921	7196	23	
3996	7197	13	
1328	7198	25	
9532	7199	28	
3630	7200	14	
5591	7201	1	
9489	7202	2	
3752	7203	6	
1486	7204	1	
7756	7205	19	
9035	7206	7	
2456	7207	1	
515	7208	25	
6516	7209	11	
818	7210	10	
2819	7211	28	
9537	7212	17	
5341	7213	18	
9186	7214	42	
2976	7215	24	
675	7216	31	
8853	7217	11	
6028	7218	27	
58	7219	3	
9509	7220	17	
319	7221	4	
208	7222	3	
2086	7223	5	
8739	7224	35	
5928	7225	9	
7796	7226	14	
8611	7227	12	
8079	7228	6	
6764	7229	9	
5713	7230	3	
2389	7231	13	
2056	7232	10	
9174	7233	21	
4058	7234	3	
9895	7235	31	
377	7236	21	
7690	7237	5	
5415	7238	8	
1665	7239	12	
7346	7240	9	
8510	7241	2	
4310	7242	2	
7709	7243	9	
1054	7244	13	
4327	7245	20	
3004	7246	13	
4219	7247	13	
9669	7248	11	
1407	7249	4	
7822	7250	8	
651	7251	9	
261	7252	23	
6523	7253	3	
6866	7254	26	
808	7255	17	
7598	7256	35	
294	7257	2	
4586	7258	19	
6732	7259	15	
7862	7260	18	
2774	7261	16	
9362	7262	6	
7289	7263	38	
2551	7264	16	
8548	7265	7	
4165	7266	2	
5188	7267	21	
3623	7268	12	
8714	7269	23	
7561	7270	17	
2333	7271	8	
4131	7272	16	
7815	7273	24	
6585	7274	4	
2198	7275	14	
8991	7276	15	
754	7277	17	
2753	7278	7	
5357	7279	6	
5362	7280	14	
1416	7281	26	
9053	7282	15	
5680	7283	4	
887	7284	1	
4203	7285	4	
5199	7286	16	
1365	7287	4	
7852	7288	11	
2714	7289	11	
4563	7290	6	
623	7291	20	
9164	7292	15	
625	7293	18	
5161	7294	16	
5583	7295	16	
8751	7296	19	
7699	7297	6	
8940	7298	14	
95	7299	7	
7323	7300	19	
902	7301	29	
993	7302	14	
9758	7303	43	
4785	7304	11	
7097	7305	1	
566	7306	6	
7900	7307	1	
1501	7308	7	
8626	7309	8	
4794	7310	13	
6312	7311	19	
7872	7312	29	
6998	7313	7	
7560	7314	2	
3338	7315	3	
4042	7316	28	
7437	7317	13	
8966	7318	33	
9447	7319	21	
809	7320	19	
4831	7321	1	
4241	7322	19	
4363	7323	14	
7991	7324	26	
5727	7325	3	
8364	7326	8	
9236	7327	3	
3990	7328	2	
2424	7329	3	
3391	7330	11	
6576	7331	4	
3313	7332	5	
2847	7333	10	
2892	7334	2	
202	7335	2	
1220	7336	8	
6426	7337	31	
2008	7338	3	
6495	7339	11	
6240	7340	2	
7651	7341	9	
9593	7342	20	
3738	7343	7	
9090	7344	1	
1093	7345	21	
7490	7346	1	
280	7347	16	
9918	7348	18	
9835	7349	16	
9104	7350	5	
8733	7351	11	
7542	7352	20	
1388	7353	12	
3665	7354	10	
9750	7355	35	
1789	7356	16	
6213	7357	28	
8736	7358	2	
7878	7359	9	
4576	7360	5	
4243	7361	10	
6634	7362	3	
2242	7363	7	
2686	7364	28	
3454	7365	16	
4277	7366	2	
4624	7367	8	
3957	7368	15	
5013	7369	18	
5909	7370	18	
2224	7371	19	
4313	7372	4	
7690	7373	4	
5220	7374	16	
7559	7375	14	
7173	7376	20	
2202	7377	6	
2573	7378	8	
3018	7379	16	
9373	7380	11	
4680	7381	22	
6793	7382	17	
7819	7383	15	
7346	7384	3	
2978	7385	34	
7048	7386	7	
3997	7387	2	
3905	7388	8	
1516	7389	17	
409	7390	20	
1717	7391	7	
1173	7392	11	
5257	7393	25	
1043	7394	1	
7905	7395	7	
8841	7396	9	
4600	7397	3	
2914	7398	27	
9423	7399	3	
4639	7400	9	
2400	7401	29	
2073	7402	16	
1788	7403	13	
1980	7404	18	
401	7405	6	
2586	7406	5	
154	7407	7	
1167	7408	34	
8606	7409	10	
8820	7410	8	
2154	7411	9	
6527	7412	17	
8147	7413	28	
8162	7414	1	
4336	7415	9	
6589	7416	4	
4128	7417	7	
824	7418	10	
9377	7419	4	
6605	7420	2	
804	7421	5	
3184	7422	10	
9451	7423	8	
6905	7424	10	
309	7425	18	
9716	7426	13	
6465	7427	26	
178	7428	13	
4447	7429	17	
4981	7430	23	
1574	7431	6	
3882	7432	15	
1714	7433	6	
476	7434	17	
975	7435	5	
4723	7436	20	
3721	7437	17	
9481	7438	13	
1271	7439	28	
9228	7440	10	
619	7441	20	
8967	7442	14	
9333	7443	21	
4037	7444	20	
7309	7445	3	
5376	7446	12	
3059	7447	16	
2447	7448	10	
2035	7449	19	
2113	7450	13	
7719	7451	10	
8811	7452	21	
6830	7453	23	
6647	7454	3	
1602	7455	12	
4662	7456	14	
8591	7457	17	
8293	7458	2	
4337	7459	21	
1512	7460	17	
9235	7461	10	
7321	7462	17	
860	7463	9	
7956	7464	1	
6417	7465	20	
8398	7466	21	
1614	7467	5	
8967	7468	9	
8930	7469	3	
9345	7470	17	
4530	7471	26	
7078	7472	6	
149	7473	11	
9126	7474	5	
6484	7475	13	
6035	7476	5	
4306	7477	25	
7270	7478	19	
2569	7479	15	
5641	7480	11	
1254	7481	7	
335	7482	15	
2785	7483	22	
2417	7484	17	
425	7485	4	
3921	7486	4	
2587	7487	7	
2640	7488	1	
2817	7489	8	
8197	7490	11	
8021	7491	18	
3928	7492	2	
2204	7493	2	
3734	7494	5	
1396	7495	5	
6549	7496	7	
6137	7497	17	
6781	7498	7	
2181	7499	1	
673	7500	4	
3033	7501	19	
2748	7502	8	
8349	7503	10	
602	7504	10	
2717	7505	11	
2669	7506	32	
4097	7507	35	
5176	7508	1	
9492	7509	19	
7718	7510	39	
4831	7511	5	
1193	7512	2	
6342	7513	18	
4250	7514	8	
4552	7515	11	
8387	7516	5	
9488	7517	16	
8380	7518	6	
225	7519	4	
7646	7520	21	
5302	7521	10	
3052	7522	11	
4741	7523	3	
4900	7524	25	
8778	7525	14	
7049	7526	1	
2464	7527	14	
4621	7528	2	
8786	7529	17	
6507	7530	10	
9401	7531	31	
2870	7532	1	
9323	7533	8	
3138	7534	14	
6705	7535	12	
3953	7536	9	
162	7537	13	
9317	7538	2	
4174	7539	17	
3677	7540	12	
9358	7541	3	
6845	7542	9	
5190	7543	1	
2191	7544	4	
9097	7545	22	
9468	7546	8	
6748	7547	3	
4876	7548	4	
7565	7549	11	
4756	7550	4	
9168	7551	4	
1687	7552	3	
3872	7553	7	
2872	7554	1	
8929	7555	15	
5232	7556	16	
162	7557	4	
3098	7558	12	
4296	7559	3	
3532	7560	11	
4568	7561	5	
9057	7562	34	
8079	7563	15	
2462	7564	22	
4219	7565	7	
7930	7566	13	
7395	7567	9	
5915	7568	2	
7185	7569	5	
2108	7570	13	
4453	7571	3	
1264	7572	19	
3058	7573	1	
9358	7574	8	
9354	7575	12	
4983	7576	14	
2222	7577	7	
5350	7578	20	
3536	7579	2	
9273	7580	9	
2036	7581	4	
9951	7582	6	
9583	7583	4	
1066	7584	14	
7663	7585	6	
179	7586	4	
3590	7587	16	
7024	7588	50	
2087	7589	25	
5176	7590	13	
3134	7591	4	
7518	7592	11	
9844	7593	17	
5275	7594	19	
9877	7595	10	
8433	7596	9	
7123	7597	2	
3824	7598	19	
2007	7599	8	
8500	7600	13	
2857	7601	18	
6659	7602	7	
3701	7603	8	
6105	7604	30	
818	7605	12	
9324	7606	21	
5933	7607	12	
4355	7608	21	
1428	7609	38	
2645	7610	19	
3624	7611	12	
7049	7612	11	
6870	7613	6	
4468	7614	7	
3582	7615	16	
710	7616	37	
4114	7617	1	
7761	7618	16	
1729	7619	19	
3835	7620	18	
4168	7621	12	
9089	7622	1	
8223	7623	27	
550	7624	16	
6523	7625	14	
3698	7626	19	
2887	7627	4	
45	7628	6	
253	7629	12	
5461	7630	9	
945	7631	24	
1128	7632	16	
6632	7633	3	
7271	7634	2	
6516	7635	18	
1779	7636	7	
5414	7637	14	
893	7638	14	
510	7639	2	
4522	7640	21	
3776	7641	13	
1786	7642	14	
3905	7643	5	
1184	7644	6	
2596	7645	28	
2152	7646	8	
4428	7647	14	
7979	7648	7	
3592	7649	30	
5155	7650	4	
2430	7651	6	
2021	7652	12	
4959	7653	13	
7389	7654	16	
3454	7655	1	
983	7656	25	
1700	7657	20	
5893	7658	3	
7383	7659	10	
9341	7660	36	
7148	7661	6	
3352	7662	1	
7639	7663	9	
1704	7664	20	
2587	7665	23	
9601	7666	11	
3971	7667	7	
5667	7668	22	
6542	7669	10	
1663	7670	25	
4327	7671	13	
795	7672	1	
9434	7673	14	
7648	7674	17	
2095	7675	7	
1176	7676	16	
4430	7677	17	
8732	7678	18	
9156	7679	6	
3055	7680	13	
2652	7681	19	
1143	7682	7	
3	7683	7	
1140	7684	49	
9983	7685	15	
7107	7686	13	
3942	7687	12	
5268	7688	1	
4990	7689	6	
761	7690	1	
1792	7691	20	
2470	7692	7	
1078	7693	1	
9565	7694	4	
9712	7695	11	
7761	7696	11	
2389	7697	8	
339	7698	4	
470	7699	8	
8589	7700	9	
9228	7701	14	
1594	7702	4	
7888	7703	4	
6623	7704	4	
9577	7705	16	
9038	7706	8	
8869	7707	12	
6098	7708	6	
4023	7709	3	
2738	7710	5	
1376	7711	9	
3415	7712	10	
5602	7713	21	
177	7714	5	
306	7715	6	
5307	7716	12	
5503	7717	6	
40	7718	3	
6006	7719	8	
33	7720	3	
7526	7721	8	
1993	7722	45	
7740	7723	16	
8236	7724	8	
3019	7725	6	
6940	7726	24	
6969	7727	15	
9472	7728	23	
4193	7729	1	
9217	7730	3	
4274	7731	22	
4725	7732	30	
9558	7733	6	
2417	7734	37	
7685	7735	4	
9834	7736	7	
6896	7737	7	
7386	7738	6	
5375	7739	9	
170	7740	1	
912	7741	2	
613	7742	13	
5625	7743	59	
8473	7744	11	
1231	7745	3	
2240	7746	14	
8985	7747	26	
8494	7748	14	
4177	7749	1	
3947	7750	14	
5773	7751	7	
8073	7752	16	
1811	7753	13	
7738	7754	7	
816	7755	12	
515	7756	5	
4022	7757	7	
3139	7758	1	
561	7759	6	
3005	7760	9	
7361	7761	8	
2916	7762	8	
8915	7763	3	
3943	7764	4	
3417	7765	23	
8087	7766	13	
6128	7767	7	
3643	7768	10	
8620	7769	25	
4970	7770	1	
6178	7771	13	
4992	7772	6	
5090	7773	36	
5892	7774	19	
452	7775	27	
5357	7776	46	
2154	7777	9	
8623	7778	20	
555	7779	6	
8820	7780	18	
6891	7781	6	
23	7782	10	
8472	7783	13	
1445	7784	39	
1486	7785	8	
5678	7786	15	
1697	7787	23	
3125	7788	10	
5571	7789	4	
9120	7790	4	
4161	7791	9	
3813	7792	14	
9536	7793	12	
7984	7794	10	
2679	7795	2	
2740	7796	11	
855	7797	3	
137	7798	36	
2475	7799	4	
7749	7800	3	
7793	7801	13	
2961	7802	9	
4107	7803	6	
8226	7804	2	
5851	7805	8	
5091	7806	9	
4891	7807	30	
3233	7808	3	
4454	7809	18	
5338	7810	11	
4720	7811	23	
4738	7812	4	
8024	7813	20	
5794	7814	10	
3047	7815	20	
1566	7816	14	
8588	7817	3	
9607	7818	9	
4036	7819	7	
5425	7820	8	
1354	7821	2	
2509	7822	5	
6445	7823	20	
3704	7824	23	
7468	7825	26	
2102	7826	18	
2106	7827	11	
4090	7828	4	
4884	7829	33	
5038	7830	22	
60	7831	6	
6660	7832	9	
4905	7833	14	
1047	7834	14	
5969	7835	4	
7956	7836	2	
3072	7837	12	
4764	7838	1	
6966	7839	26	
9397	7840	10	
4642	7841	10	
8034	7842	12	
6921	7843	16	
6747	7844	9	
441	7845	1	
8539	7846	17	
1367	7847	11	
4073	7848	7	
6870	7849	19	
6254	7850	28	
1607	7851	8	
6659	7852	10	
2876	7853	6	
4074	7854	11	
8382	7855	4	
3278	7856	8	
5002	7857	8	
1818	7858	6	
2572	7859	7	
2476	7860	5	
7204	7861	8	
899	7862	16	
2735	7863	38	
6507	7864	6	
2433	7865	17	
5583	7866	13	
7984	7867	5	
9283	7868	14	
5290	7869	11	
8489	7870	3	
5667	7871	15	
8497	7872	25	
3953	7873	8	
5492	7874	14	
7569	7875	7	
5709	7876	15	
6833	7877	7	
2425	7878	6	
5726	7879	29	
3222	7880	6	
314	7881	1	
328	7882	9	
1388	7883	3	
3568	7884	10	
8322	7885	12	
3608	7886	14	
9724	7887	14	
7505	7888	8	
4784	7889	25	
9287	7890	3	
6380	7891	23	
5137	7892	7	
4081	7893	15	
2349	7894	1	
1187	7895	37	
2032	7896	15	
7729	7897	10	
487	7898	13	
1518	7899	8	
9571	7900	3	
333	7901	12	
3910	7902	31	
7037	7903	11	
1557	7904	53	
1507	7905	9	
2684	7906	5	
649	7907	15	
1925	7908	1	
8206	7909	8	
1058	7910	8	
9489	7911	2	
8070	7912	8	
7437	7913	8	
136	7914	13	
9674	7915	8	
529	7916	2	
2716	7917	8	
1490	7918	30	
3835	7919	3	
5059	7920	30	
7179	7921	13	
6365	7922	1	
1006	7923	11	
3910	7924	7	
8930	7925	8	
6123	7926	21	
5061	7927	4	
689	7928	13	
1958	7929	4	
3485	7930	11	
8887	7931	3	
6474	7932	20	
5495	7933	49	
1942	7934	9	
2593	7935	19	
2556	7936	5	
9091	7937	21	
8535	7938	33	
9974	7939	7	
376	7940	4	
1722	7941	30	
3540	7942	26	
153	7943	7	
5890	7944	20	
5791	7945	6	
6856	7946	18	
400	7947	5	
2022	7948	16	
2608	7949	1	
6918	7950	9	
5687	7951	21	
4678	7952	11	
6207	7953	6	
4871	7954	11	
4008	7955	15	
2802	7956	8	
216	7957	4	
30	7958	21	
9057	7959	14	
5407	7960	1	
1037	7961	21	
2836	7962	5	
1291	7963	1	
1788	7964	17	
1465	7965	16	
6146	7966	16	
6824	7967	9	
6487	7968	24	
802	7969	5	
2636	7970	9	
9820	7971	8	
5253	7972	4	
2824	7973	18	
8839	7974	14	
8844	7975	11	
276	7976	5	
7078	7977	51	
